id,Gender,CustomerType,Age,TravelType,Class,FlightDistance,InflightWifi,FoodAndDrink,SeatComfort,InflightEntertainment,OnboardService,LegRoomService,InflightService,Cleanliness,Satisfaction
111473,Male,Loyal Customer,43,Business travel,Business,3653,5,5,4,4,4,5,4,3,satisfied
2124,Male,Loyal Customer,45,Business travel,Business,3059,5,5,5,4,4,4,4,5,satisfied
65905,Male,Loyal Customer,32,Business travel,Business,3020,2,2,2,2,2,1,4,2,neutral or dissatisfied
122014,Female,Loyal Customer,46,Business travel,Business,3261,4,4,4,4,4,4,4,5,satisfied
99321,Female,Loyal Customer,59,Business travel,Business,3133,1,4,4,1,1,1,1,3,neutral or dissatisfied
113545,Female,Loyal Customer,47,Business travel,Business,3524,2,3,2,3,5,4,2,2,neutral or dissatisfied
18329,Male,Loyal Customer,40,Business travel,Business,3954,3,2,2,4,4,4,4,3,satisfied
66772,Male,Loyal Customer,52,Business travel,Business,3528,4,4,5,4,4,4,4,4,satisfied
24117,Female,Loyal Customer,61,Business travel,Business,3355,0,1,5,3,3,3,3,4,satisfied
2562,Female,Loyal Customer,39,Business travel,Business,3701,4,3,2,4,4,4,4,1,neutral or dissatisfied
32452,Female,Loyal Customer,63,Business travel,Business,3795,1,3,3,2,2,2,2,2,neutral or dissatisfied
106730,Male,Loyal Customer,55,Business travel,Business,3768,3,4,4,4,4,4,4,3,satisfied
71508,Male,Loyal Customer,41,Business travel,Business,3940,5,3,4,5,5,5,5,5,satisfied
90632,Male,Loyal Customer,43,Business travel,Business,3610,4,3,4,3,3,3,3,5,satisfied
57623,Female,Loyal Customer,46,Business travel,Business,3536,3,4,5,4,4,4,4,5,satisfied
70483,Female,Loyal Customer,30,Business travel,Business,3481,4,4,4,4,3,2,4,4,neutral or dissatisfied
5608,Male,Loyal Customer,33,Business travel,Business,3781,5,4,4,4,3,4,4,4,satisfied
107657,Female,Loyal Customer,31,Business travel,Business,3765,3,4,4,4,4,3,5,4,satisfied
124693,Female,Loyal Customer,22,Business travel,Business,3361,2,2,2,2,4,1,3,2,neutral or dissatisfied
66543,Male,Loyal Customer,42,Business travel,Business,3478,0,5,4,5,5,5,5,3,satisfied
51478,Male,Loyal Customer,44,Business travel,Business,3887,5,3,4,4,4,4,4,3,satisfied
85515,Female,Loyal Customer,40,Business travel,Business,3276,0,5,4,4,4,4,4,3,satisfied
51570,Female,Loyal Customer,51,Business travel,Business,3058,3,2,2,4,4,4,4,5,satisfied
97524,Male,Loyal Customer,58,Business travel,Business,3306,0,2,5,4,4,4,4,3,satisfied
118013,Female,Loyal Customer,34,Business travel,Business,3676,2,3,3,2,2,2,2,1,neutral or dissatisfied
124969,Female,Loyal Customer,45,Business travel,Business,3312,3,4,4,5,5,5,5,5,satisfied
93428,Female,Loyal Customer,58,Business travel,Business,3273,2,5,4,5,5,5,5,5,satisfied
48186,Female,Loyal Customer,55,Business travel,Business,3390,2,5,3,2,2,2,2,2,neutral or dissatisfied
58851,Male,Loyal Customer,37,Business travel,Business,3034,1,5,5,5,5,5,5,4,satisfied
395,Female,Loyal Customer,54,Business travel,Business,3325,5,4,5,5,5,5,5,5,satisfied
122532,Male,Loyal Customer,29,Business travel,Business,3265,4,5,5,5,5,3,5,5,satisfied
84843,Female,Loyal Customer,31,Business travel,Business,3389,3,3,3,3,3,3,3,3,neutral or dissatisfied
79804,Male,Loyal Customer,49,Business travel,Business,3629,1,4,4,5,5,5,5,5,satisfied
19572,Male,Loyal Customer,27,Business travel,Business,3891,1,5,4,5,4,5,1,5,satisfied
103954,Female,Loyal Customer,33,Business travel,Business,3101,3,4,4,3,3,3,3,3,neutral or dissatisfied
110731,Male,Loyal Customer,58,Business travel,Business,3033,4,2,5,4,4,5,4,5,satisfied
75689,Female,Loyal Customer,50,Business travel,Business,3001,5,3,4,5,5,5,5,5,satisfied
10024,Female,Loyal Customer,46,Business travel,Business,3975,1,3,5,4,4,4,4,4,satisfied
44626,Female,Loyal Customer,39,Business travel,Business,3361,3,5,5,4,2,4,5,5,satisfied
33584,Male,Loyal Customer,43,Business travel,Business,3288,5,2,2,4,4,4,4,4,satisfied
37123,Female,Loyal Customer,52,Business travel,Business,3740,5,1,2,4,4,4,4,5,satisfied
4333,Female,Loyal Customer,18,Business travel,Business,3648,5,3,3,3,4,5,4,3,satisfied
4002,Female,Loyal Customer,52,Business travel,Business,3484,1,2,5,5,5,5,5,3,satisfied
41292,Male,Loyal Customer,19,Business travel,Business,3436,4,3,3,3,3,1,4,3,satisfied
63916,Female,Loyal Customer,24,Business travel,Business,3521,3,3,3,3,5,2,1,3,satisfied
64541,Male,Loyal Customer,39,Business travel,Business,3308,3,5,4,4,4,5,4,3,satisfied
105471,Female,Loyal Customer,47,Business travel,Business,3285,4,4,5,4,4,4,4,4,satisfied
31196,Male,Loyal Customer,39,Business travel,Business,3070,3,4,2,5,5,5,5,3,satisfied
68756,Male,Loyal Customer,45,Business travel,Business,3565,4,4,5,4,4,4,4,5,satisfied
22736,Male,Loyal Customer,56,Business travel,Business,3611,2,3,3,5,5,5,5,5,satisfied
56316,Male,Loyal Customer,56,Business travel,Business,3090,0,2,5,4,4,3,4,4,satisfied
118901,Female,Loyal Customer,29,Business travel,Business,3513,3,5,5,5,3,5,5,5,satisfied
35801,Female,Loyal Customer,51,Business travel,Business,3921,4,4,4,4,4,4,4,5,satisfied
32592,Female,Loyal Customer,18,Business travel,Business,3640,0,2,2,2,4,5,3,2,satisfied
3588,Female,Loyal Customer,56,Business travel,Business,3177,1,4,5,5,5,5,5,3,satisfied
105316,Female,Loyal Customer,55,Business travel,Business,3111,1,4,4,2,2,2,2,5,satisfied
55727,Female,Loyal Customer,39,Business travel,Business,3829,3,2,5,4,4,4,4,3,satisfied
1650,Female,Loyal Customer,42,Business travel,Business,3908,5,5,5,4,4,4,4,3,satisfied
93056,Female,Loyal Customer,56,Business travel,Business,3916,0,4,4,2,2,2,2,4,satisfied
67028,Female,Loyal Customer,45,Business travel,Business,3163,1,5,4,4,4,4,4,5,satisfied
18984,Male,Loyal Customer,38,Business travel,Business,3918,1,5,3,4,4,4,4,2,satisfied
96149,Female,Loyal Customer,45,Business travel,Business,3169,4,2,5,4,4,4,4,3,satisfied
12710,Female,Loyal Customer,33,Business travel,Business,3613,2,4,3,2,2,2,2,2,neutral or dissatisfied
129421,Male,Loyal Customer,33,Business travel,Business,3698,1,4,4,4,4,4,4,4,satisfied
118412,Female,Loyal Customer,41,Business travel,Business,3732,2,4,4,5,5,5,5,4,satisfied
82355,Male,Loyal Customer,48,Business travel,Business,3254,2,3,4,2,2,2,2,1,neutral or dissatisfied
79001,Female,Loyal Customer,39,Business travel,Business,3968,5,3,5,5,5,5,5,4,satisfied
119727,Female,Loyal Customer,48,Business travel,Business,3778,4,4,3,4,4,4,4,4,neutral or dissatisfied
82942,Male,Loyal Customer,56,Business travel,Business,3519,3,4,4,5,5,5,5,4,satisfied
112612,Female,Loyal Customer,31,Business travel,Business,3616,1,5,5,5,2,2,5,5,satisfied
32696,Male,Loyal Customer,56,Business travel,Business,3133,4,5,3,1,1,1,1,3,neutral or dissatisfied
56492,Female,Loyal Customer,31,Business travel,Business,3644,2,4,4,4,4,4,5,4,satisfied
58034,Male,Loyal Customer,41,Business travel,Business,3390,3,5,5,4,4,4,4,4,satisfied
99403,Male,Loyal Customer,29,Business travel,Business,3726,4,4,4,4,3,3,5,4,satisfied
110347,Female,Loyal Customer,49,Business travel,Business,3623,3,2,5,5,5,5,5,4,satisfied
8666,Male,Loyal Customer,38,Business travel,Business,3382,2,4,3,2,2,2,2,2,neutral or dissatisfied
49007,Female,Loyal Customer,47,Business travel,Business,3114,5,4,1,5,5,5,5,4,satisfied
53845,Male,Loyal Customer,18,Business travel,Business,3028,3,3,3,3,1,5,3,3,neutral or dissatisfied
99620,Female,Loyal Customer,41,Business travel,Business,3600,5,4,4,4,4,4,4,4,satisfied
121954,Male,Loyal Customer,46,Business travel,Business,3234,3,5,4,4,4,4,4,5,satisfied
118372,Female,Loyal Customer,46,Business travel,Business,3665,0,3,5,3,3,5,3,4,satisfied
873,Female,Loyal Customer,35,Business travel,Business,3587,2,2,5,5,5,5,5,5,satisfied
8776,Male,Loyal Customer,33,Business travel,Business,3961,1,4,4,4,5,3,5,4,satisfied
47244,Male,Loyal Customer,59,Business travel,Business,3886,2,3,5,4,4,4,4,5,satisfied
99305,Male,Loyal Customer,45,Business travel,Business,3906,1,2,5,2,2,2,2,4,satisfied
63225,Female,Loyal Customer,56,Business travel,Business,3627,4,4,4,4,4,4,4,1,neutral or dissatisfied
18772,Male,Loyal Customer,49,Business travel,Business,3513,3,5,5,5,5,5,5,5,satisfied
101965,Male,Loyal Customer,36,Business travel,Business,3958,1,2,4,5,5,5,5,4,satisfied
2524,Female,Loyal Customer,48,Business travel,Business,3093,0,5,4,5,5,5,5,4,satisfied
98457,Female,Loyal Customer,59,Business travel,Business,3757,1,5,5,4,4,4,4,5,satisfied
110624,Male,Loyal Customer,49,Business travel,Business,3716,4,2,4,3,3,4,3,5,satisfied
116586,Female,Loyal Customer,41,Business travel,Business,3307,4,4,5,5,5,5,5,4,satisfied
9179,Female,Loyal Customer,46,Business travel,Business,3868,4,4,5,3,3,4,3,4,satisfied
83007,Male,Loyal Customer,51,Business travel,Business,3749,2,5,4,4,4,4,4,5,satisfied
119376,Male,Loyal Customer,41,Business travel,Business,3931,5,4,4,5,5,5,5,5,satisfied
11679,Female,Loyal Customer,48,Business travel,Business,3111,5,4,4,4,4,4,4,3,satisfied
100109,Female,Loyal Customer,49,Business travel,Business,3796,2,5,5,5,5,5,5,5,satisfied
64604,Female,Loyal Customer,40,Business travel,Business,3505,0,2,4,1,1,1,1,3,satisfied
76015,Male,Loyal Customer,41,Business travel,Business,3474,2,2,4,5,5,5,5,5,satisfied
82534,Female,Loyal Customer,59,Business travel,Business,3533,3,5,5,5,5,5,5,4,satisfied
49843,Female,Loyal Customer,30,Business travel,Business,3425,3,4,4,4,4,2,4,4,satisfied
13797,Male,Loyal Customer,39,Business travel,Business,3402,3,1,3,3,3,3,3,3,neutral or dissatisfied
99787,Male,Loyal Customer,54,Business travel,Business,3252,5,3,5,4,4,4,4,3,satisfied
68014,Male,Loyal Customer,34,Business travel,Business,3392,2,4,2,2,2,2,2,1,neutral or dissatisfied
61705,Female,Loyal Customer,31,Business travel,Business,3786,1,4,4,4,5,3,4,4,satisfied
3532,Female,Loyal Customer,38,Business travel,Business,3059,0,1,4,3,3,2,3,1,satisfied
68746,Male,Loyal Customer,40,Business travel,Business,3292,5,2,5,4,4,4,4,3,satisfied
21829,Male,Loyal Customer,38,Business travel,Business,3282,4,3,3,4,4,4,4,3,neutral or dissatisfied
100155,Male,Loyal Customer,26,Business travel,Business,3322,1,1,1,1,3,5,3,1,neutral or dissatisfied
91729,Male,Loyal Customer,46,Business travel,Business,3422,1,2,5,5,5,5,5,4,satisfied
34679,Female,Loyal Customer,55,Business travel,Business,3457,4,1,3,4,4,4,4,2,satisfied
98108,Female,Loyal Customer,58,Business travel,Business,3068,1,2,5,4,4,5,4,5,satisfied
35125,Female,Loyal Customer,20,Business travel,Business,3274,4,4,4,4,1,3,3,4,neutral or dissatisfied
86778,Male,Loyal Customer,60,Business travel,Business,3235,4,2,4,5,5,5,5,5,satisfied
56613,Male,Loyal Customer,29,Business travel,Business,3324,5,4,4,4,4,3,4,4,satisfied
5755,Female,Loyal Customer,54,Business travel,Business,3743,3,2,3,3,3,3,3,2,neutral or dissatisfied
60474,Female,Loyal Customer,32,Business travel,Business,3457,3,3,3,3,2,4,4,3,neutral or dissatisfied
124976,Female,Loyal Customer,49,Business travel,Business,3992,5,2,5,4,4,4,4,3,satisfied
69223,Male,Loyal Customer,48,Business travel,Business,3921,4,4,4,5,5,5,5,5,satisfied
81581,Female,Loyal Customer,30,Business travel,Business,3178,4,3,3,3,3,2,4,3,satisfied
112339,Female,Loyal Customer,55,Business travel,Business,3660,4,2,4,4,4,4,4,5,satisfied
6994,Male,Loyal Customer,19,Business travel,Business,3757,4,4,4,4,2,3,3,4,neutral or dissatisfied
103135,Male,Loyal Customer,59,Business travel,Business,3619,4,5,4,5,5,5,5,5,satisfied
71564,Female,Loyal Customer,48,Business travel,Business,3090,3,2,4,4,4,4,4,3,satisfied
70561,Male,Loyal Customer,27,Business travel,Business,3754,3,3,3,3,2,4,3,3,neutral or dissatisfied
100250,Female,Loyal Customer,56,Business travel,Business,3280,4,2,5,3,3,3,3,3,satisfied
5799,Female,Loyal Customer,55,Business travel,Business,3640,4,4,4,4,4,4,4,4,satisfied
53943,Female,Loyal Customer,32,Business travel,Business,3391,3,4,4,4,3,4,4,4,satisfied
47769,Male,Loyal Customer,37,Business travel,Business,3508,1,5,2,5,5,5,5,4,satisfied
86172,Female,Loyal Customer,55,Business travel,Business,3810,2,4,4,4,4,4,4,5,satisfied
72473,Male,Loyal Customer,28,Business travel,Business,3267,1,4,4,4,3,2,4,4,satisfied
25683,Male,Loyal Customer,27,Business travel,Business,3455,4,4,4,4,4,3,5,4,satisfied
104555,Female,Loyal Customer,43,Business travel,Business,3652,4,2,5,4,4,4,4,5,satisfied
26070,Male,Loyal Customer,42,Business travel,Business,3945,5,4,4,4,4,4,4,1,satisfied
27433,Female,Loyal Customer,31,Business travel,Business,3252,4,4,4,4,1,2,4,4,neutral or dissatisfied
70095,Female,Loyal Customer,56,Business travel,Business,3534,1,5,4,4,4,4,4,5,satisfied
28307,Female,Loyal Customer,32,Business travel,Business,3140,4,4,4,4,4,4,5,4,satisfied
128554,Female,Loyal Customer,60,Business travel,Business,3117,1,4,4,4,4,4,4,5,satisfied
48960,Female,Loyal Customer,46,Business travel,Business,3068,0,5,3,2,2,2,2,2,satisfied
43484,Male,Loyal Customer,25,Business travel,Business,3397,4,5,5,5,5,2,3,5,satisfied
68882,Female,Loyal Customer,9,Business travel,Business,3302,4,4,4,4,3,5,4,4,satisfied
115230,Male,Loyal Customer,43,Business travel,Business,3945,1,2,4,5,5,5,5,3,satisfied
104218,Male,Loyal Customer,36,Business travel,Business,3003,4,2,2,4,4,4,4,2,neutral or dissatisfied
82802,Female,Loyal Customer,46,Business travel,Business,3123,2,2,4,4,4,4,4,4,satisfied
11393,Female,Loyal Customer,51,Business travel,Business,3947,5,4,4,4,4,4,4,3,satisfied
69426,Female,Loyal Customer,16,Business travel,Business,3081,3,3,3,3,1,2,4,3,neutral or dissatisfied
42900,Male,Loyal Customer,36,Business travel,Business,3810,0,1,3,2,2,2,2,1,satisfied
120518,Female,Loyal Customer,68,Business travel,Business,3623,4,2,4,3,3,2,3,2,neutral or dissatisfied
70707,Female,Loyal Customer,22,Business travel,Business,3422,5,5,5,5,5,2,4,5,satisfied
19545,Female,Loyal Customer,34,Business travel,Business,3032,1,4,4,3,5,2,5,4,satisfied
3365,Female,Loyal Customer,58,Business travel,Business,3760,2,5,4,5,5,5,5,3,satisfied
240,Female,Loyal Customer,49,Business travel,Business,3477,5,2,5,5,5,5,5,5,satisfied
21599,Male,Loyal Customer,30,Business travel,Business,3448,3,5,5,2,5,1,3,5,satisfied
14413,Male,Loyal Customer,47,Business travel,Business,3268,4,3,5,4,4,5,4,5,satisfied
39563,Female,Loyal Customer,23,Business travel,Business,3639,5,5,5,5,5,3,3,5,satisfied
6459,Female,Loyal Customer,50,Business travel,Business,3128,2,2,5,5,5,5,5,4,satisfied
63286,Male,Loyal Customer,27,Business travel,Business,3127,2,2,2,4,3,2,4,2,neutral or dissatisfied
100127,Female,Loyal Customer,15,Business travel,Business,3709,5,5,5,5,4,3,5,5,satisfied
112154,Female,Loyal Customer,48,Business travel,Business,3745,3,2,4,3,3,3,3,3,neutral or dissatisfied
6378,Male,Loyal Customer,55,Business travel,Business,3375,2,2,2,4,4,3,4,1,neutral or dissatisfied
58701,Female,Loyal Customer,45,Business travel,Business,4243,1,4,4,5,5,4,5,4,satisfied
47903,Female,Loyal Customer,35,Business travel,Business,3416,1,3,1,4,4,4,4,4,satisfied
98270,Male,Loyal Customer,61,Business travel,Business,3305,3,5,3,3,3,3,3,2,neutral or dissatisfied
85700,Male,Loyal Customer,37,Business travel,Business,3425,3,1,5,4,4,4,4,2,satisfied
18220,Female,Loyal Customer,53,Business travel,Business,3137,4,4,1,4,4,4,4,5,satisfied
102166,Female,Loyal Customer,60,Business travel,Business,3679,1,3,4,4,4,4,4,4,satisfied
29607,Female,Loyal Customer,13,Business travel,Business,3397,2,2,2,2,1,3,4,2,neutral or dissatisfied
46888,Female,Loyal Customer,20,Business travel,Business,3376,4,5,5,5,1,4,2,5,satisfied
125655,Female,Loyal Customer,58,Business travel,Business,3137,4,3,5,5,5,5,5,3,satisfied
54487,Male,Loyal Customer,34,Business travel,Business,3655,1,5,2,5,5,5,5,2,satisfied
83741,Male,Loyal Customer,60,Business travel,Business,3198,5,4,4,3,3,3,3,5,satisfied
81709,Female,Loyal Customer,51,Business travel,Business,3895,1,5,5,5,5,5,5,5,satisfied
15109,Female,Loyal Customer,33,Business travel,Business,3195,1,2,5,3,3,4,3,4,satisfied
69867,Male,Loyal Customer,19,Business travel,Business,3634,5,4,4,4,5,3,5,4,satisfied
94032,Male,Loyal Customer,52,Business travel,Business,3482,3,3,4,4,4,4,4,5,satisfied
124362,Female,Loyal Customer,55,Business travel,Business,3049,2,2,4,4,4,4,4,4,satisfied
1010,Female,Loyal Customer,53,Business travel,Business,3993,1,5,1,5,5,5,5,5,satisfied
6573,Female,Loyal Customer,41,Business travel,Business,3423,4,4,5,5,5,5,5,3,satisfied
78493,Male,Loyal Customer,59,Business travel,Business,3640,3,2,2,3,3,3,3,1,neutral or dissatisfied
68012,Female,Loyal Customer,47,Business travel,Business,3150,2,4,5,5,5,5,5,4,satisfied
16936,Female,Loyal Customer,59,Business travel,Business,3127,3,3,3,3,3,3,3,1,neutral or dissatisfied
3669,Female,Loyal Customer,30,Business travel,Business,3255,3,3,3,3,1,3,3,3,neutral or dissatisfied
19992,Female,Loyal Customer,12,Business travel,Business,3024,1,3,3,3,3,1,3,3,satisfied
103841,Female,Loyal Customer,22,Business travel,Business,3081,2,2,2,2,1,5,3,2,neutral or dissatisfied
119372,Male,Loyal Customer,51,Business travel,Business,3472,3,5,4,3,3,3,3,5,satisfied
12667,Male,Loyal Customer,34,Business travel,Business,3808,4,1,3,4,4,4,4,5,satisfied
5485,Male,Loyal Customer,48,Business travel,Business,3331,1,4,4,4,4,4,4,5,satisfied
38608,Male,Loyal Customer,34,Business travel,Business,3789,3,2,4,3,3,3,3,4,neutral or dissatisfied
125074,Male,Loyal Customer,51,Business travel,Business,3006,4,5,5,4,4,4,4,3,satisfied
100304,Female,Loyal Customer,33,Business travel,Business,3875,1,2,5,5,5,4,5,3,satisfied
99272,Female,Loyal Customer,56,Business travel,Business,3334,4,5,4,5,5,5,5,3,satisfied
108810,Male,Loyal Customer,43,Business travel,Business,3346,3,4,4,5,5,5,5,5,satisfied
104163,Male,Loyal Customer,42,Business travel,Business,3992,4,2,4,4,4,5,4,3,satisfied
101853,Female,Loyal Customer,42,Business travel,Business,3916,4,2,5,5,5,5,5,5,satisfied
588,Female,Loyal Customer,40,Business travel,Business,3424,1,3,4,5,5,5,5,4,satisfied
107389,Female,Loyal Customer,45,Business travel,Business,3136,3,3,4,4,4,4,4,3,satisfied
115774,Male,Loyal Customer,53,Business travel,Business,3767,4,5,5,4,4,4,4,3,satisfied
81485,Female,Loyal Customer,61,Business travel,Business,3711,0,5,2,4,4,4,4,1,satisfied
9548,Female,Loyal Customer,31,Business travel,Business,3863,2,5,5,5,5,5,5,5,satisfied
3760,Male,Loyal Customer,58,Business travel,Business,3361,3,5,5,5,5,5,5,4,satisfied
85233,Male,Loyal Customer,30,Business travel,Business,3050,1,1,1,1,4,2,1,1,neutral or dissatisfied
95847,Male,Loyal Customer,50,Business travel,Business,3829,4,4,5,5,5,5,5,3,satisfied
87497,Female,Loyal Customer,44,Business travel,Business,3339,3,3,3,3,3,2,3,2,neutral or dissatisfied
48697,Female,Loyal Customer,57,Business travel,Business,3811,4,4,3,4,4,4,4,1,neutral or dissatisfied
127736,Female,Loyal Customer,41,Business travel,Business,3607,5,2,5,5,5,5,5,5,satisfied
63518,Male,Loyal Customer,22,Business travel,Business,3042,3,4,4,4,5,4,4,4,satisfied
84214,Male,Loyal Customer,52,Business travel,Business,3477,5,5,4,4,4,4,4,4,satisfied
22668,Female,Loyal Customer,33,Business travel,Business,3413,2,1,5,4,4,4,4,4,satisfied
84828,Female,Loyal Customer,17,Business travel,Business,3567,4,4,4,4,4,4,4,4,neutral or dissatisfied
84433,Female,Loyal Customer,39,Business travel,Business,3284,1,4,4,5,5,5,5,5,satisfied
16862,Male,Loyal Customer,23,Business travel,Business,3573,5,4,4,4,3,1,1,4,satisfied
45711,Female,Loyal Customer,39,Business travel,Business,3879,1,2,5,5,5,5,5,2,satisfied
22233,Male,Loyal Customer,46,Business travel,Business,3053,1,3,5,4,4,4,4,3,satisfied
76604,Male,Loyal Customer,11,Business travel,Business,3338,5,4,4,4,5,3,5,4,satisfied
7331,Male,Loyal Customer,42,Business travel,Business,3499,1,5,5,5,5,5,5,3,satisfied
109502,Male,Loyal Customer,53,Business travel,Business,3146,4,2,4,4,4,4,4,3,satisfied
83356,Female,Loyal Customer,58,Business travel,Business,3677,1,4,5,5,5,5,5,4,satisfied
75645,Male,Loyal Customer,21,Business travel,Business,3379,1,1,1,1,1,3,3,1,neutral or dissatisfied
91709,Female,Loyal Customer,48,Business travel,Business,3409,3,4,4,5,5,5,5,3,satisfied
6117,Female,Loyal Customer,58,Business travel,Business,3085,5,2,4,4,4,4,4,3,satisfied
67412,Female,Loyal Customer,57,Business travel,Business,3282,1,2,4,4,4,4,4,4,satisfied
117906,Male,Loyal Customer,42,Business travel,Business,3267,2,2,4,4,4,4,4,5,satisfied
115172,Male,Loyal Customer,52,Business travel,Business,3826,2,4,4,4,4,4,4,3,satisfied
117889,Male,Loyal Customer,58,Business travel,Business,3587,2,4,4,4,4,4,4,5,satisfied
